0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
83,2015,12,5,10,1.17374,1.58111,1.26898,1.70523,1.02695,1,0.67803,1.86228,1.84263,1,-0.25031,-0.69336,-0.70682,0.11299,-0.05776,-0.28892,-0.306,0.11299,0
84,2015,12,5,11,1.18037,1.17801,0.81663,1.29737,1.20875,1,0.60896,1.36023,1.34231,1,-0.372,-0.6769,-0.69078,0.1179,-0.23533,-0.29674,-0.31448,0.1179,0
85,2015,12,5,12,1.19081,0.99735,0.6538,1.12398,1.25305,1,0.60081,1.12276,1.10599,1,-0.372,-0.8116,-0.82354,0.11392,-0.23533,-0.26884,-0.28092,0.11392,0
86,2015,12,5,13,1.18991,1.11671,0.77905,1.24803,1.12585,1,0.72615,1.2794,1.26775,1,-0.372,-0.81539,-0.82626,0.0909,-0.01718,-0.30776,-0.31927,0.0909,0
87,2015,12,5,14,1.19465,1.01746,0.6705,1.14869,0.86378,1,0.76718,1.14963,1.14125,1,-0.53056,-0.84177,-0.85349,0.06491,-0.30805,-0.29799,-0.31235,0.06491,0
88,2015,12,5,15,1.19229,0.75962,0.5035,0.87561,0.43794,1,0.70468,0.81779,0.81064,1,-0.372,-0.81409,-0.82354,0.05761,-0.01718,-0.26711,-0.27932,0.05761,0
89,2015,12,5,16,1.20736,0.2217,0.19037,0.32313,-0.12488,1,0.38105,0.09651,0.08679,0,-0.372,-0.84871,-0.85758,0.06785,-0.23533,-0.27098,-0.28571,0.06785,0
90,2015,12,5,17,0.9978,-0.26238,-0.17285,-0.24085,-0.59572,0,-0.00764,-0.46319,-0.46604,0,-0.27686,-0.47568,-0.49743,0.23327,-0.01718,-0.34259,-0.37041,0.23327,0
91,2015,12,5,18,-0.65904,-0.76985,-0.5118,-0.75997,-0.64316,0,-0.15606,-0.74979,-0.74512,0,-0.02058,0.17266,0.14887,0.30143,-0.2665,-0.38577,-0.42524,0.30143,0
92,2015,12,5,19,-0.99046,-0.85275,-0.5486,-0.8083,-0.6453,0,-0.20635,-0.78737,-0.78164,0,0.10368,0.4286,0.40395,0.30038,-0.23533,-0.35192,-0.38959,0.30038,0
